編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPVNMLQKKIJGFAO66CB,坡道平面,2400000,16.81,地下一樓
RPTOMLQKKIJGFAO56CB,坡道平面,1450000,47.23,地下一樓
RPSOMLQKKIJGFAO09CB,坡道平面,1450000,47.23,地下一樓
RPQOMLQKKIJGFAO88CB,坡道平面,2550000,17.88,地下一樓
RPUNMLRKKIJGFAO66CB,坡道平面,2550000,17.88,地下一樓
RPRNMLRKKIJGFAO98CB,坡道平面,2550000,17.88,地下一樓
RPXNMLRKKIJGFAO96CB,坡道平面,1650000,34.02,地下五樓含以下
RPPNMLNLKIJGFAO48CB,坡道平面,2600000,37.89,地下二樓
RPPNMLNLKIJGFAO48CB,坡道平面,2600000,37.89,地下二樓
RPSNMLRKKIJGFAO09CB,坡道平面,2550000,17.88,地下一樓
RPQNMLRKKIJGFAO88CB,坡道平面,2350000,17.88,地下二樓
RPQNMLRKKIJGFAO88CB,坡道平面,2300000,16.81,地下二樓
RPPNMLRKKIJGFAO78CB,坡道平面,2300000,17.88,地下二樓
RPVNMLRKKIJGFAO76CB,坡道平面,2550000,17.88,地下一樓
RPVNMLRKKIJGFAO76CB,坡道平面,2550000,17.88,地下一樓
RPTNMLRKKIJGFAO56CB,坡道平面,2550000,17.88,地下一樓
RPWNMLRKKIJGFAO86CB,坡道平面,1950000,34.02,地下四樓
RPPNMLQLKIJGFAO78CB,坡道平面,2600000,39.14,地下一樓
RPQNMLQLKIJGFAO88CB,坡道平面,2650000,37.89,地下一樓
RPQNMLPLKIJGFAO78CB,坡道平面,2550000,18.26,地下一樓
RPQNMLPLKIJGFAO78CB,坡道平面,2550000,18.26,地下一樓
RPPNMLPLKIJGFAO68CB,坡道平面,2350000,17.88,地下二樓
RPQNMLNLKIJGFAO58CB,坡道平面,2100000,29.62,地下三樓
RPSNMLPLKIJGFAO98CB,坡道機械,1500000,16.53,地下一樓
RPTNMLQLKIJGFAO56CB,坡道平面,2200000,18.82,地下一樓
RPRNMLQLKIJGFAO98CB,坡道平面,2650000,37.89,地下一樓
RPSNMLQLKIJGFAO09CB,坡道平面,2650000,37.89,地下一樓
RPSNMLQLKIJGFAO09CB,坡道平面,2650000,37.89,地下一樓
RPVNMLQLKIJGFAO76CB,一樓平面,1900000,18.82,一樓
RPROMLQLKIJGFAO09CB,坡道平面,2350000,17.88,地下二樓
RPXNMLQLKIJGFAO96CB,坡道平面,2800000,27.20,地下一樓
RPOOMLQLKIJGFAO78CB,坡道平面,2800000,27.20,地下一樓
RPPOMLQLKIJGFAO88CB,坡道平面,2600000,26.09,地下一樓
RPQOMLQLKIJGFAO98CB,坡道平面,2800000,27.20,地下一樓
RPSOMLQLKIJGFAO56CB,坡道平面,2450000,17.88,地下二樓
RPWNMLQLKIJGFAO86CB,坡道平面,2500000,27.20,地下三樓
RPUOMLQLKIJGFAO76CB,坡道平面,2050000,34.02,地下三樓
RPPNMLKMKIJGFAO28CB,坡道平面,2200000,23.83,地下四樓
RPPNMLKMKIJGFAO28CB,坡道平面,2200000,23.83,地下四樓
RPQNMLKMKIJGFAO38CB,坡道平面,2100000,29.62,地下三樓
RPPNMLLMKIJGFAO38CB,一樓平面,0,13.75,一樓
RPPNMLNJJHKGFAO18CB,坡道平面,2000000,30.25,地下一樓
RPQNMLMJJHKGFAO18CB,坡道平面,2550000,37.89,地下二樓
RPQNMLMJJHKGFAO18CB,坡道平面,2550000,37.89,地下二樓
RPQNMLOJJHKGFAO38CB,坡道平面,1850000,35.92,地下一樓
RPQNMLOJJHKGFAO38CB,坡道平面,1850000,35.92,地下一樓
RPSNMLOJJHKGFAO58CB,坡道平面,1800000,35.92,地下二樓
RPRNMLOJJHKGFAO48CB,坡道平面,1900000,35.92,地下二樓
RPPNMLOJJHKGFAO28CB,坡道平面,2350000,16.90,地下一樓
RPTNMLOJJHKGFAO68CB,坡道平面,1850000,35.92,地下二樓
RPTNMLOJJHKGFAO68CB,坡道平面,1850000,35.92,地下二樓
RPUNMLOJJHKGFAO78CB,坡道平面,1750000,35.92,地下一樓
RPVNMLOJJHKGFAO88CB,坡道平面,1800000,35.92,地下三樓
RPVNMLOJJHKGFAO88CB,坡道平面,1800000,35.92,地下三樓
RPPOMLOJJHKGFAO38CB,坡道平面,1800000,35.92,地下二樓
RPXNMLOJJHKGFAO09CB,坡道平面,1650000,35.92,地下二樓
RPTOMLOJJHKGFAO78CB,坡道平面,1600000,35.92,地下三樓
RPQOMLOJJHKGFAO48CB,坡道平面,1800000,35.92,地下二樓
RPSOMLOJJHKGFAO68CB,坡道平面,1800000,35.92,地下二樓
RPPNMLPJJHKGFAO38CB,坡道平面,2800000,26.45,地下三樓
RPPNMLQJJHKGFAO48CB,升降平面,2600000,50.78,地下二樓
RPPNMLOJJHKGFAO38DB,坡道平面,3100000,41.60,地下一樓
RPPNMLOJJHKGFAO38DB,坡道平面,3200000,41.60,地下一樓
RPRNMLQJJHKGFAO68CB,坡道平面,1550000,35.92,地下三樓
RPQNMLQJJHKGFAO58CB,坡道平面,2550000,37.89,地下二樓
RPPNMLMKJHKGFAO18CB,坡道平面,1600000,35.92,地下三樓
RPPNMLOKJHKGFAO38CB,一樓平面,0,13.75,一樓
RPPNMLNKJHKGFAO38DB,一樓平面,600000,15.00,一樓
RPSNMLQJJHKGFAO78CB,坡道平面,1850000,35.92,地下一樓
RPSNMLQJJHKGFAO78CB,坡道平面,1850000,35.92,地下一樓
RPPNMLPKJHKGFAO48CB,坡道平面,2250000,34.02,地下一樓
RPQNMLPKJHKGFAO58CB,坡道平面,2050000,34.02,地下三樓
RPTNMLPKJHKGFAO88CB,坡道平面,2300000,32.15,地下一樓
RPUNMLPKJHKGFAO98CB,一樓平面,2000000,19.88,一樓
RPSNMLPKJHKGFAO78CB,坡道平面,1850000,34.02,地下五樓含以下
RPRNMLPKJHKGFAO68CB,坡道平面,1850000,34.02,地下五樓含以下
RPPNMLQKJHKGFAO58CB,一樓平面,0,,一樓
RPPNMLSKJHKGFAO78CB,坡道平面,2300000,29.42,地下一樓
RPQNMLSKJHKGFAO88CB,坡道平面,2650000,28.10,地下一樓
RPTNMLKLJHKGFAO48CB,坡道平面,2100000,32.07,地下一樓
RPUNMLKLJHKGFAO58CB,坡道平面,2200000,23.83,地下四樓
RPUNMLKLJHKGFAO58CB,坡道平面,2200000,23.83,地下四樓
RPPNMLKLJHKGFAO18DB,一樓平面,2000000,37.80,一樓
RPQNMLLLJHKGFAO28CB,其他,900000,14.80,一樓
RPPNMLLLJHKGFAO18CB,其他,900000,14.80,一樓
RPRNMLLLJHKGFAO38CB,其他,900000,14.80,一樓
RPQNMLMLJHKGFAO38CB,坡道平面,2300000,22.56,地下二樓
RPTNMLLLJHKGFAO58CB,其他,800000,14.80,一樓
RPPNMLMLJHKGFAO28CB,坡道平面,2050000,22.56,地下四樓
RPSNMLLLJHKGFAO48CB,其他,1000000,14.80,一樓
RPRNMLMLJHKGFAO48CB,坡道平面,2650000,37.89,地下二樓
RPRNMLMLJHKGFAO48CB,坡道平面,2650000,37.89,地下二樓
RPPNMLOLJHKGFAO48CB,升降平面,2900000,55.40,地下一樓
RPVNMLQJKHKGFAO56CB,坡道平面,1950000,34.02,地下四樓
RPTNMLQJKHKGFAO98CB,坡道平面,2650000,37.89,地下一樓
RPTNMLQJKHKGFAO98CB,坡道平面,2600000,36.78,地下一樓
RPPNMLTJKHKGFAO88CB,坡道平面,1450000,47.23,地下一樓
RPUNMLQJKHKGFAO09CB,坡道平面,2150000,36.36,地下一樓
RPRNMLKKKHKGFAO28CB,坡道平面,1800000,35.92,地下三樓
RPPNMLMKKHKGFAO28CB,坡道平面,1700000,35.92,地下三樓
RPSNMLNKKHKGFAO68CB,坡道平面,1850000,34.02,地下五樓含以下
RPPNMLKKKHKGFAO08CB,坡道平面,1880000,29.12,地下二樓
RPPNMLNKKHKGFAO38CB,一樓平面,2450000,20.71,一樓
RPUNMLNKKHKGFAO88CB,坡道平面,1950000,31.41,地下二樓
RPTNMLNKKHKGFAO78CB,坡道平面,1850000,34.02,地下五樓含以下
RPQNMLOLKHKGFAO68CB,坡道平面,2800000,26.45,地下三樓
RPPNMLSKKHKGFAO98DB,一樓平面,592000,21.00,一樓
RPPNMLQJLHKGFAO68CB,其他,900000,6.92,一樓
