編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPVNMLNJOHKGFAO66DA,坡道機械,0,27.57,地下二樓
RPVOMLMJOHKGFAO66DA,坡道平面,0,32.72,地下三樓
RPQNMLTLNHKGFAO86DA,坡道機械,0,,地下二樓
RPOOMLPJOHKGFAO88DA,坡道平面,0,25.00,地下三樓
RPOOMLPJOHKGFAO88DA,坡道平面,0,25.00,地下三樓
RPXNMLKMMHKGFAO66DA,坡道機械,0,,地下二樓
RPTPMLLKLHKGFAO88DA,其他,0,15.50,一樓
RPRNMLSKLHKGFAO56DA,坡道平面,0,30.06,地下三樓
RPSNMLTKLHKGFAO76DA,坡道平面,0,19.57,地下一樓
RPPOMLPJLHKGFAO68DA,坡道平面,1830000,33.10,地下二樓
RPRNMLLMLHKGFAO68DA,坡道平面,0,,地下二樓
RPOOMLPLLHKGFAO78DA,坡道機械,0,,地下二樓
RPWNMLPKLHKGFAO76DA,坡道平面,0,38.96,地下四樓
RPWNMLLMLHKGFAO56DA,坡道平面,0,25.95,地下二樓
RPOPMLRJMHKGFAO98DA,坡道平面,0,,地下一樓
RPVNMLOKMHKGFAO66DA,坡道平面,0,33.40,地下三樓
RPVNMLOKMHKGFAO66DA,坡道平面,0,33.40,地下三樓
RPQNMLLKMHKGFAO58EA,一樓平面,0,,一樓
RPUNMLSJMHKGFAO86DA,坡道機械,0,,地下一樓
RPTOMLLMLHKGFAO98DA,坡道平面,1200000,,地下三樓
RPTOMLLMLHKGFAO98DA,坡道平面,1200000,,地下三樓
RPQOMLSLLHKGFAO66DA,升降機械,0,20.33,地下一樓
RPPQMLPKMHKGFAO09DA,坡道平面,0,,地下一樓
RPSPMLRKMHKGFAO86DA,一樓平面,0,,一樓
RPSNMLTJMHKGFAO76DA,塔式車位,0,18.39,地下三樓
RPUOMLTKLHKGFAO07DA,坡道平面,1400000,27.42,地下三樓
RPXNMLPLLHKGFAO96DA,坡道平面,1500000,23.15,地下一樓
RPROMLLLMHKGFAO78DA,坡道平面,0,24.79,地下一樓
RPRPMLMLMHKGFAO98DA,坡道平面,0,,地下二樓
RPVRMLMLMHKGFAO96DA,坡道平面,0,,地下三樓
RPQOMLNLMHKGFAO88DA,坡道平面,0,34.91,地下二樓
RPOOMLLKMHKGFAO38DA,升降機械,0,,地下一樓
RPROMLSLLHKGFAO76DA,坡道平面,0,24.74,地下一樓
RPSNMLSJMHKGFAO66DA,坡道平面,0,46.59,地下一樓
RPVNMLOJLHKGFAO09DA,坡道平面,0,32.90,地下二樓
RPSPMLNLMHKGFAO56DA,升降機械,0,,地下二樓
RPQNMLKLLHKGFAO38DA,坡道平面,0,30.16,地下一樓
RPTQMLMLMHKGFAO66DA,坡道平面,0,31.49,地下二樓
RPPOMLMJMHKGFAO48DA,其他,0,,一樓
RPTNMLTLMHKGFAO07DA,坡道平面,0,,地下一樓
RPROMLKMMHKGFAO78DA,坡道機械,0,13.00,一樓
RPOOMLQKMHKGFAO88DA,坡道機械,0,,地下一樓
RPPOMLOLMHKGFAO88DA,坡道平面,1850000,49.46,地下二樓
RPPOMLOLMHKGFAO88DA,坡道平面,1850000,49.46,地下二樓
RPPOMLOLMHKGFAO88DA,坡道機械,1300000,20.18,地下二樓
RPPOMLOLMHKGFAO88DA,坡道機械,1300000,20.18,地下三樓
RPPOMLOLMHKGFAO88DA,坡道機械,1300000,20.18,地下三樓
RPPOMLOLMHKGFAO88DA,坡道機械,1300000,20.18,地下三樓
RPROMLPKMHKGFAO09DA,坡道平面,0,24.79,地下一樓
RPPNMLMJNHKGFAO58EA,坡道平面,0,,地下二樓
RPQNMLLJNHKGFAO48DA,坡道平面,0,,地下一樓
RPPNMLLJNHKGFAO38DA,坡道平面,0,,地下三樓
RPPNMLQJNHKGFAO88DA,坡道平面,0,32.06,地下二樓
RPTOMLSJNHKGFAO96DA,坡道平面,0,,地下二樓
RPPNMLMLMHKGFAO58DA,坡道平面,0,,地下一樓
RPSOMLMKNHKGFAO98DA,坡道平面,0,,地下三樓
RPXPMLTJNHKGFAO57DA,坡道平面,0,29.66,地下一樓
RPOPMLOKNHKGFAO88DA,坡道平面,0,,地下一樓
RPXOMLRKLHKGFAO17DA,坡道平面,1950000,49.46,地下二樓
RPXOMLRKLHKGFAO17DA,坡道機械,1350000,21.64,地下三樓
RPXOMLRKLHKGFAO17DA,坡道機械,1350000,21.64,地下三樓
RPXOMLRKLHKGFAO17DA,坡道機械,1350000,21.64,地下三樓
RPOPMLRKLHKGFAO98DA,坡道平面,1950000,49.46,地下二樓
RPOPMLRKLHKGFAO98DA,坡道機械,1350000,21.64,地下三樓
RPOPMLRKLHKGFAO98DA,坡道機械,1350000,21.64,地下三樓
RPOPMLRKLHKGFAO98DA,坡道機械,1350000,20.66,地下二樓
RPPPMLRKLHKGFAO09DA,坡道平面,2800000,49.46,地下二樓
RPPPMLRKLHKGFAO09DA,坡道機械,1350000,20.66,地下三樓
RPPPMLRKLHKGFAO09DA,坡道機械,1350000,20.66,地下三樓
RPPPMLRKLHKGFAO09DA,坡道機械,1350000,20.66,地下三樓
RPQPMLOKNHKGFAO09DA,其他,0,15.50,一樓
RPWOMLRJNHKGFAO17DA,坡道平面,0,,地下三樓
RPQOMLLLMHKGFAO68DA,坡道平面,0,29.67,地下一樓
RPOOMLKLNHKGFAO48DA,坡道平面,0,,地下一樓
RPOPMLOLMHKGFAO88DA,坡道平面,0,28.26,地下一樓
RPXOMLOLMHKGFAO07DA,坡道平面,0,,地下一樓
RPUNMLKMMHKGFAO98DA,坡道平面,3000000,34.13,地下一樓
RPUNMLKMMHKGFAO98DA,坡道平面,2500000,30.57,地下一樓
RPUNMLKMMHKGFAO98DA,坡道平面,2500000,30.57,地下一樓
RPRPMLOKNHKGFAO56DA,坡道平面,0,,地下一樓
RPSOMLRJNHKGFAO76DA,坡道平面,0,,地下二樓
RPXNMLLLNHKGFAO76DA,坡道平面,0,24.79,地下一樓
RPTNMLQLLHKGFAO66DA,一樓平面,0,,一樓
RPVOMLRLNHKGFAO27DA,坡道機械,0,13.32,地下一樓
RPPPMLOKNHKGFAO98DA,坡道平面,0,22.48,地下一樓
RPPNMLNJOHKGFAO68DA,坡道機械,0,,地下一樓
RPROMLOKNHKGFAO09DA,坡道平面,0,34.91,地下二樓
RPTNMLTKKHKGFAO76DA,一樓平面,1600000,25.18,一樓
RPWNMLTKKHKGFAO07DA,一樓平面,1600000,30.23,一樓
RPOOMLRKKHKGFAO78DA,坡道機械,0,,地下一樓
RPXPMLTKKHKGFAO37DA,坡道平面,0,,地下三樓
RPQNMLPJLHKGFAO78EA,坡道機械,650000,28.24,地下二樓
RPQNMLSLLHKGFAO66EA,坡道平面,0,,地下二樓
RPXNMLSKKHKGFAO07DA,坡道平面,0,39.38,地下三樓
RPVOMLNJLHKGFAO09DA,坡道機械,0,,地下二樓
RPVPMLLKLHKGFAO09DA,坡道平面,2200000,27.22,地下二樓
RPQNMLMKLHKGFAO58EA,坡道平面,1300000,,地下三樓
RPQPMLRKKHKGFAO09DA,坡道平面,0,14.57,地下二樓
RPWOMLLKLHKGFAO09DA,坡道平面,0,21.52,地下一樓
RPUNMLSKLHKGFAO86DA,坡道平面,0,,地下一樓
RPPNMLSKLHKGFAO98DA,坡道平面,0,,地下一樓
RPSPMLLKLHKGFAO78DA,坡道平面,0,,地下一樓
RPQNMLSKLHKGFAO09DA,升降平面,750000,4.93,一樓
RPVNMLNKLHKGFAO09DA,坡道平面,0,,地下一樓
RPVNMLNKLHKGFAO09DA,坡道平面,0,,地下一樓
RPQNMLPJLHKGFAO68DA,坡道平面,0,28.88,地下五樓含以下
RPVNMLTKLHKGFAO07DA,坡道平面,0,34.82,地下二樓
RPTNMLPLLHKGFAO56DA,升降機械,0,,地下一樓
RPWNMLKLLHKGFAO98DA,坡道平面,0,,地下四樓
RPPOMLOKLHKGFAO68DA,坡道平面,0,,地下一樓
RPQNMLOLLHKGFAO78DA,坡道機械,0,,地下一樓
RPVNMLOLLHKGFAO66DA,升降平面,1250000,54.86,地下一樓
RPPNMLOKLHKGFAO58DA,坡道平面,0,,地下一樓
RPPNMLLMLHKGFAO58EA,一樓平面,0,,一樓
RPQNMLLMLHKGFAO68EA,一樓平面,0,,一樓
RPUPMLLKLHKGFAO98DA,坡道平面,0,34.00,地下一樓
RPVPMLQJLHKGFAO86DA,坡道平面,1400000,,地下二樓
RPVOMLSKLHKGFAO07DA,其他,0,,一樓
RPXOMLLMLHKGFAO76DA,坡道平面,0,,地下一樓
RPSOMLRKMHKGFAO76DA,坡道平面,0,37.23,地下二樓
RPTNMLRLKHKGFAO66DA,坡道平面,0,,地下一樓
RPTNMLRLKHKGFAO66DA,坡道平面,0,,地下一樓
RPTNMLRLKHKGFAO66DA,坡道平面,0,,地下一樓
RPTNMLRLKHKGFAO66DA,坡道平面,0,,地下一樓
RPTNMLRLKHKGFAO66DA,坡道平面,0,,地下一樓
RPTNMLRLKHKGFAO66DA,坡道平面,0,,地下一樓
RPXNMLSJMHKGFAO17DA,坡道平面,0,,地下二樓
RPQNMLPLLHKGFAO88DA,坡道平面,0,32.63,地下四樓
RPUNMLQLLHKGFAO76DA,一樓平面,0,13.75,一樓
RPRNMLTJMHKGFAO66DA,坡道平面,0,29.67,地下三樓
RPWNMLTJMHKGFAO17DA,坡道平面,0,,地下一樓
RPOOMLTKLHKGFAO09DA,坡道平面,0,,地下三樓
RPXNMLLKMHKGFAO56DA,坡道平面,0,46.59,地下一樓
RPSNMLLKMHKGFAO78EA,一樓平面,0,,一樓
RPTOMLTKLHKGFAO96DA,坡道平面,0,,地下二樓
RPRPMLRKLHKGFAO66DA,坡道機械,0,,地下二樓
RPPNMLQKMHKGFAO88DA,坡道平面,0,32.36,地下一樓
RPSNMLKLKHKGFAO48DA,坡道平面,0,34.06,地下五樓含以下
RPVNMLPKMHKGFAO76DA,一樓平面,0,15.00,一樓
RPOPMLPKMHKGFAO88DA,一樓平面,0,15.00,一樓
RPPPMLPKMHKGFAO98DA,一樓平面,0,15.00,一樓
RPQPMLPKMHKGFAO09DA,一樓平面,0,15.00,一樓
RPWPMLPKMHKGFAO07DA,一樓平面,0,15.00,一樓
RPSNMLQKMHKGFAO56DA,一樓平面,0,15.00,一樓
RPUOMLRKMHKGFAO96DA,坡道平面,0,,地下五樓含以下
RPUOMLSKMHKGFAO07DA,坡道機械,0,,地下二樓
RPUNMLRLKHKGFAO76DA,一樓平面,0,28.45,一樓
RPROMLQKMHKGFAO56DA,坡道平面,0,31.27,地下二樓
RPXNMLMJMHKGFAO56DA,升降機械,0,,地下一樓
RPSNMLNLMHKGFAO98DA,坡道平面,0,,地下二樓
RPRPMLNLMHKGFAO09DA,坡道平面,0,,地下一樓
RPRPMLLKMHKGFAO78DA,坡道平面,0,29.67,地下一樓
RPSNMLPLMHKGFAO56DA,一樓平面,0,15.00,一樓
RPUNMLTLMHKGFAO17DA,坡道平面,0,,地下二樓
RPWNMLOLKHKGFAO66DA,坡道平面,0,,地下二樓
RPPOMLPJNHKGFAO88DA,升降機械,750000,4.93,一樓
RPOQMLOLMHKGFAO98DA,坡道平面,0,27.57,地下一樓
RPROMLTKLHKGFAO76DA,坡道平面,0,25.24,地下三樓
RPROMLTKLHKGFAO76DA,坡道平面,0,23.38,地下三樓
RPTOMLRJMHKGFAO76DA,坡道平面,0,,地下一樓
RPXNMLMJNHKGFAO66DA,坡道平面,0,,地下二樓
RPSOMLLKMHKGFAO78DA,坡道平面,0,,地下一樓
RPQOMLMJMHKGFAO58DA,坡道平面,0,44.36,地下三樓
RPQOMLPLKHKGFAO88DA,坡道平面,0,,地下二樓
RPQOMLPLKHKGFAO88DA,坡道平面,0,,地下二樓
RPROMLSJMHKGFAO66DA,坡道平面,0,35.44,地下二樓
RPTOMLPKMHKGFAO66DA,坡道平面,0,28.12,地下三樓
RPTOMLPKMHKGFAO66DA,坡道平面,0,28.12,地下三樓
RPWPMLQJLHKGFAO96DA,坡道平面,0,,地下一樓
RPWNMLRLKHKGFAO96DA,坡道平面,0,27.29,地下二樓
RPQNMLSJMHKGFAO09DA,坡道平面,0,28.12,地下一樓
RPXNMLKKLHKGFAO98DA,坡道平面,0,26.22,地下二樓
RPVNMLKKLHKGFAO78DA,坡道平面,1500000,,地下一樓
RPVNMLKKLHKGFAO78DA,坡道平面,1500000,,地下一樓
RPOPMLKLNHKGFAO58DA,一樓平面,0,,一樓
RPQNMLQLNHKGFAO56DA,坡道平面,0,30.16,地下一樓
RPPNMLRJLHKGFAO78DA,坡道平面,0,,地下一樓
RPQNMLKLMHKGFAO48DA,坡道平面,0,28.45,地下三樓
RPXNMLQLKHKGFAO96DA,坡道平面,0,,地下一樓
RPROMLOJLHKGFAO78DA,坡道平面,0,26.52,地下三樓
RPTNMLLKKHKGFAO58DA,坡道機械,0,,地下一樓
RPQPMLQJLHKGFAO98DA,坡道平面,0,,地下二樓
RPWNMLLLKHKGFAO98DA,升降機械,0,,地下一樓
RPWNMLRJLHKGFAO86DA,坡道平面,0,37.43,地下三樓
RPQPMLLKLHKGFAO58DA,坡道機械,0,7.00,地下一樓
RPPPMLRKKHKGFAO98DA,坡道平面,0,24.79,地下一樓
RPROMLPJLHKGFAO88DA,坡道平面,0,21.14,地下三樓
RPQOMLNKLHKGFAO68DA,坡道平面,0,27.06,地下二樓
RPROMLNKLHKGFAO78DA,坡道機械,0,,地下二樓
RPRNMLOKLHKGFAO78DA,坡道機械,0,,地下五樓含以下
RPUOMLRKJHKGFAO66DA,坡道平面,0,,地下一樓
RPSNMLLKKHKGFAO48DA,坡道平面,0,22.81,地下三樓
RPWOMLRKLHKGFAO07DA,坡道平面,0,,地下一樓
RPTOMLLKLHKGFAO78DA,坡道平面,0,30.55,地下三樓
RPSNMLSKLHKGFAO66DA,坡道平面,1920000,29.45,地下一樓
RPSOMLSKLHKGFAO76DA,坡道平面,0,19.36,地下二樓
RPSOMLSKLHKGFAO76DA,坡道平面,0,19.36,地下二樓
RPUOMLSKLHKGFAO96DA,坡道平面,0,20.86,地下一樓
RPUOMLSKLHKGFAO96DA,坡道平面,0,20.86,地下一樓
RPWNMLMKLHKGFAO09DA,坡道機械,0,,地下一樓
RPVNMLKLLHKGFAO88DA,坡道機械,0,,地下一樓
RPRNMLRLKHKGFAO09DA,坡道平面,0,20.43,地下二樓
RPWOMLQJKHKGFAO76DA,坡道平面,0,27.74,地下四樓
RPWOMLQJKHKGFAO76DA,坡道平面,0,27.74,地下四樓
RPSOMLNKLHKGFAO88DA,坡道平面,0,,地下一樓
RPSOMLNKLHKGFAO88DA,坡道平面,0,,地下一樓
RPQNMLPJKHKGFAO58DA,坡道平面,0,,地下三樓
RPWNMLOLLHKGFAO76DA,坡道機械,0,22.73,地下二樓
RPRNMLLKKHKGFAO38DA,坡道平面,1500000,31.14,地下二樓
RPSNMLOLLHKGFAO98DA,坡道平面,0,,地下一樓
RPQNMLMJMHKGFAO48DA,坡道平面,0,29.24,地下一樓
RPRNMLOJLHKGFAO68DA,坡道機械,0,,地下五樓含以下
RPSOMLQLLHKGFAO66DA,坡道平面,1500000,,地下二樓
RPSOMLQLLHKGFAO66DA,坡道平面,1500000,,地下三樓
RPTNMLSJMHKGFAO76DA,坡道機械,0,,地下一樓
RPROMLMLJHKGFAO58DA,坡道平面,0,29.24,地下一樓
RPRNMLTJMHKGFAO76EA,坡道平面,0,,地下一樓
RPQOMLTKLHKGFAO66DA,升降機械,0,,地下一樓
RPROMLPLMHKGFAO56DA,坡道平面,0,33.99,地下二樓
RPROMLPLMHKGFAO56DA,坡道平面,0,33.99,地下二樓
RPXQMLRJKHKGFAO17DA,一樓平面,1500000,7.99,一樓
RPUNMLKLKHKGFAO68DA,坡道平面,0,29.78,地下一樓
RPVPMLRJJHKGFAO76DA,坡道平面,0,,地下一樓
RPOPMLRKMHKGFAO09DA,坡道平面,0,28.67,地下一樓
RPVNMLPJLHKGFAO56DA,坡道平面,0,,地下一樓
RPQNMLQJLHKGFAO88EA,坡道機械,0,,地下一樓
RPUPMLQJLHKGFAO76DA,坡道平面,0,,地下一樓
RPPNMLMKLHKGFAO38DA,坡道平面,0,33.58,地下二樓
RPUPMLSJJHKGFAO76DA,坡道平面,0,,地下四樓
RPXNMLTKKIJGFAO17DA,坡道平面,0,32.72,地下二樓
RPXNMLSKLHKGFAO17DA,坡道平面,0,30.07,地下二樓
RPXPMLOKKHKGFAO86DA,坡道平面,0,,地下三樓
RPXPMLOKKHKGFAO86DA,坡道平面,0,,地下三樓
RPOOMLLLLHKGFAO38DA,坡道平面,0,33.15,地下四樓
RPOOMLRKKIJGFAO78DA,坡道平面,0,26.22,地下三樓
RPPNMLRKJHKGFAO68DA,升降機械,0,,地下一樓
RPRNMLRJLHKGFAO98DA,坡道平面,1200000,,地下一樓
RPRNMLRJLHKGFAO98DA,坡道平面,1200000,,地下一樓
RPQOMLNLKIJGFAO68DA,一樓平面,0,24.06,一樓
RPROMLPLKIJGFAO98DA,坡道平面,0,28.88,地下四樓
RPRNMLLLKHKGFAO48DA,一樓平面,0,,一樓
RPRNMLLLKHKGFAO48DA,一樓平面,0,,一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPRNMLLLKHKGFAO48DA,坡道平面,0,,地下一樓
RPVOMLOLMHKGFAO86DA,坡道平面,0,26.69,地下一樓
RPVOMLOLMHKGFAO86DA,坡道平面,0,26.69,地下一樓
RPUNMLLLMHKGFAO98DA,坡道平面,2000000,,地下四樓
RPQOMLPJNHKGFAO98DA,坡道機械,0,17.91,地下一樓
RPSNMLNJLHKGFAO68DA,坡道平面,0,,地下二樓
RPQNMLTLJHKGFAO09DA,坡道平面,0,29.87,地下三樓
RPXNMLMJKIJGFAO98DA,坡道平面,0,,地下五樓含以下
RPQNMLLLLHKGFAO48DA,坡道平面,0,,地下二樓
RPQOMLKLLHKGFAO48DA,坡道平面,0,28.10,地下二樓
RPPOMLRLKHKGFAO98DA,升降機械,0,12.86,地下一樓
RPWPMLRJJHKGFAO86DA,坡道平面,0,32.95,地下二樓
RPUOMLLLJHKGFAO78DA,坡道平面,0,,地下五樓含以下
RPOOMLQLKIJGFAO78DA,升降機械,0,25.20,地下二樓
RPPOMLLMLHKGFAO58DA,坡道機械,0,,地下一樓
RPUNMLOJKHKGFAO88DA,坡道機械,0,,地下一樓
RPTNMLQKMHKGFAO66DA,坡道機械,0,,地下一樓
RPUNMLQKMHKGFAO76DA,坡道機械,500000,,地下一樓
SPTNMLQKMHKGFAO76DA,坡道機械,500000,,地下一樓
RPRNMLLMLHKGFAO78EA,坡道機械,0,,地下五樓含以下
RPWRMLSKKIJGFAO37DA,坡道平面,0,,地下三樓
RPQPMLSJKHKGFAO09DA,一樓平面,1600000,4.00,一樓
RPVOMLMLMHKGFAO66DA,一樓平面,1900000,,一樓
RPSPMLQJLHKGFAO56DA,坡道平面,0,46.21,地下三樓
RPSOMLTKLHKGFAO86DA,坡道平面,0,18.92,地下一樓
RPPNMLOJLHKGFAO58EA,坡道平面,0,25.00,地下四樓
RPPNMLOJLHKGFAO58EA,坡道平面,0,25.00,地下四樓
RPPNMLSKKHKGFAO88DA,升降機械,0,,地下二樓
RPOQMLQJLHKGFAO88DA,坡道平面,0,27.56,地下一樓
RPSNMLOJQHJGFAO56DA,坡道平面,0,34.68,地下四樓
RPRPMLOKMHKGFAO09DA,坡道平面,1600000,33.07,地下一樓
RPPRMLQJKHKGFAO98DA,坡道平面,2200000,28.10,地下一樓
RPPRMLQJKHKGFAO98DA,坡道平面,1700000,28.10,地下一樓
RPXOMLPJLHKGFAO86DA,坡道平面,1800000,41.02,地下二樓
RPRNMLPKLHKGFAO88DA,坡道平面,1800000,41.02,地下二樓
RPTNMLPKLHKGFAO09DA,坡道平面,1850000,42.52,地下二樓
RPTNMLPKJHKGFAO88DA,坡道平面,1100000,,地下二樓
RPXNMLLJMHKGFAO09DA,坡道平面,0,24.79,地下一樓
RPROMLQKJHKGFAO88DA,坡道平面,2500000,21.64,一樓
RPPOMLMLMHKGFAO68DA,一樓平面,1900000,19.14,一樓
RPROMLMLMHKGFAO88DA,一樓平面,1900000,19.14,一樓
RPWNMLMLMHKGFAO66DA,一樓平面,1900000,,一樓
RPUOMLMLMHKGFAO56DA,一樓平面,1900000,19.24,一樓
RPOPMLMLMHKGFAO68DA,一樓平面,1900000,19.24,一樓
RPVNMLTLNHKGFAO37DA,坡道平面,0,,地下四樓
RPXNMLQJKHKGFAO76DA,坡道平面,2200000,28.10,地下一樓
RPOPMLPJLHKGFAO68DA,坡道平面,1700000,41.02,地下二樓
RPPSMLQJKHKGFAO09DA,坡道平面,2100000,28.10,地下二樓
RPPSMLQJKHKGFAO09DA,坡道平面,1600000,28.10,地下二樓
RPWPMLPJLHKGFAO86DA,坡道平面,1800000,41.02,地下二樓
RPPOMLQJKHKGFAO68DA,坡道平面,2200000,28.10,地下一樓
RPPOMLQJKHKGFAO68DA,坡道平面,1550000,28.10,地下一樓
RPPNMLKLLHKGFAO38EA,坡道平面,0,19.36,地下一樓
RPTRMLOKJHKGFAO56DA,坡道平面,2500000,33.76,地下四樓
RPTONLOLJHKGFAO09DA,坡道平面,2800000,33.76,地下二樓
RPWNMLOLMHKGFAO86DA,坡道平面,3000000,49.46,地下二樓
RPWNMLOLMHKGFAO86DA,坡道平面,3000000,49.46,地下一樓
RPUPMLOKMHKGFAO76DA,坡道平面,900000,33.07,地下一樓
RPRPMLQJKHKGFAO98DA,坡道平面,2100000,28.10,地下二樓
RPRPMLQJKHKGFAO98DA,坡道平面,1600000,28.10,地下二樓
RPTPMLQJKHKGFAO56DA,坡道平面,2200000,28.10,地下一樓
RPQPMLPJLHKGFAO88DA,坡道平面,1850000,41.02,地下一樓
RPQQMLOLJHKGFAO88DA,坡道平面,2900000,33.76,地下二樓
RPPNMLQJLHKGFAO68DA,坡道平面,1600000,41.02,地下二樓
RPSPMLPJLHKGFAO09DA,一樓平面,2000000,42.52,一樓
RPQNMLQJLHKGFAO78DA,坡道平面,1800000,41.02,地下二樓
RPRNMLQJLHKGFAO88DA,坡道平面,1850000,41.02,地下一樓
RPUPMLPJLHKGFAO66DA,一樓平面,2100000,42.52,一樓
RPQOMLOKLHKGFAO78DA,坡道平面,1700000,41.02,地下二樓
RPVRNLOLJHKGFAO96DA,坡道平面,2500000,33.76,地下四樓
RPTOMLRKMHKGFAO86DA,一樓平面,0,,一樓
RPTOMLRKMHKGFAO86DA,一樓平面,0,,一樓
RPVOMLRKMHKGFAO07DA,一樓平面,0,,一樓
RPVOMLRKMHKGFAO07DA,一樓平面,0,,一樓
RPQOMLOLMHKGFAO98DA,坡道平面,2900000,49.46,地下二樓
RPQOMLOLMHKGFAO98DA,坡道平面,1850000,49.46,地下二樓
RPQOMLOLMHKGFAO98DA,坡道機械,1450000,20.66,地下三樓
RPROMLOLMHKGFAO09DA,坡道平面,2900000,49.46,地下二樓
RPROMLOLMHKGFAO09DA,坡道平面,1850000,49.46,地下二樓
RPROMLOLMHKGFAO09DA,坡道機械,1450000,21.64,地下三樓
RPROMLOJKHKGFAO68DA,坡道平面,2100000,28.10,地下二樓
RPROMLOJKHKGFAO68DA,坡道平面,1450000,28.10,地下二樓
RPXOMLQJKHKGFAO86DA,坡道平面,2200000,28.10,地下一樓
