編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPUNMLTKKHKGFDH56CC,坡道平面,2600,29.39,地下二樓
RPWNMLTKKHKGFDH76CC,坡道平面,3500,31.70,地下三樓
RPSPMLTKKHKGFEH66CC,坡道平面,1500,22.11,地下三樓
RPRNMLTKKHKGFFH09CC,坡道平面,1000,25.78,地下三樓
RPUNMLTKKHKGFFH76CC,坡道平面,3000,33.16,地下二樓
RPQNMLTKKHKGFGH09CC,坡道平面,2000,38.94,地下二樓
RPPNMLTKKHKGFHH09CC,坡道平面,2500,23.76,地下三樓
RPRNMLTKKHKGFHH66CC,坡道平面,0,21.54,地下二樓
RPRNMLTKKHKGFHH66CC,坡道平面,0,21.54,地下二樓
RPQOMLTKKHKGFHH66CC,坡道平面,0,26.34,地下四樓
RPWNMLTKKHKGFHH17CC,坡道平面,3000,23.78,地下三樓
RPTOMLKLKHKGFAH08CC,坡道平面,0,,地下一樓
RPSOMLKLKHKGFAH97CC,坡道平面,2000,29.96,地下二樓
RPRPMLKLKHKGFAH97CC,坡道機械,500,,地下二樓
RPUNMLKLKHKGFBH18CC,坡道平面,0,38.76,地下二樓
RPQOMLKLKHKGFBH87CC,坡道平面,2000,30.11,地下一樓
RPWOMLKLKHKGFBH48CC,坡道平面,0,,地下二樓
RPSOMLKLKHKGFBH08CC,坡道平面,3000,30.11,地下一樓
RPTOMLKLKHKGFBH18CC,坡道平面,1500,33.51,地下一樓
RPPQMLKLKHKGFBH97CC,坡道平面,2500,31.07,地下二樓
RPWPMLKLKHKGFBH58CC,坡道平面,3000,,地下一樓
RPQNMLKLKHKGFCH87CC,坡道平面,2500,,地下二樓
RPPNMLKLKHKGFCH77CC,坡道平面,2000,28.09,地下一樓
RPSNMLKLKHKGFDH18CC,坡道平面,600,,地下一樓
RPQNMLKLKHKGFDH97CC,坡道平面,300,29.30,地下一樓
RPPNMLKLKHKGFDH87CC,一樓平面,1000,,一樓
RPUNMLKLKHKGFDH38CC,坡道平面,2000,,地下一樓
RPQNMLKLKHKGFEH08CC,坡道平面,2000,27.99,地下一樓
RPPOMLKLKHKGFEH08CC,坡道平面,2500,24.51,地下二樓
RPSNMLKLKHKGFEH28CC,坡道平面,500,24.96,地下一樓
RPROMLKLKHKGFEH28CC,坡道平面,0,24.76,地下四樓
RPSNMLKLKHKGFFH38CC,坡道平面,3000,20.96,地下三樓
RPPNMLKLKHKGFFH08CC,坡道平面,2500,33.06,地下三樓
RPRNMLKLKHKGFFH28CC,坡道平面,3000,22.05,地下二樓
RPWNMLKLKHKGFFH78CC,坡道平面,3000,24.74,地下一樓
RPOOMLKLKHKGFFH08CC,坡道平面,3000,22.51,地下二樓
RPXNMLKLKHKGFFH88CC,坡道平面,1000,39.80,地下三樓
RPQNMLKLKHKGFGH28CC,坡道平面,2000,23.39,地下一樓
RPRNMLKLKHKGFGH38CC,坡道平面,1250,30.15,地下三樓
RPRNMLKLKHKGFGH38CC,坡道平面,1250,30.15,地下三樓
RPWNMLKLKHKGFHH98CC,坡道平面,0,33.21,地下五樓含以下
RPOOMLKLKHKGFHH28CC,坡道平面,2900,,地下一樓
RPSOMLKLKHKGFHH68CC,坡道平面,2000,29.40,地下二樓
RPROMLKLKHKGFHH58CC,坡道平面,3000,,地下一樓
RPVNMLLLKHKGFAH28CC,坡道平面,2500,24.03,地下三樓
RPTNMLLLKHKGFAH08CC,坡道平面,2028,26.56,地下二樓
RPSOMLLLKHKGFAH08CC,坡道平面,3000,,地下二樓
RPTOMLLLKHKGFAH18CC,坡道平面,2300,,地下一樓
RPWOMLLLKHKGFAH48CC,坡道平面,3000,27.25,地下四樓
RPXOMLLLKHKGFAH58CC,坡道平面,1000,46.72,地下二樓
RPQPMLLLKHKGFAH97CC,坡道平面,3500,24.85,地下二樓
RPOPMLLLKHKGFAH77CC,坡道平面,3500,,地下三樓
RPSQMLLLKHKGFAH28CC,坡道平面,3000,31.36,地下四樓
RPWQMLLLKHKGFAH68CC,坡道平面,3000,24.93,地下三樓
RPTRMLLLKHKGFAH48CC,坡道平面,1200,,地下一樓
RPPRMLLLKHKGFAH08CC,坡道平面,3000,24.93,地下二樓
RPSNMLLLKHKGFBH08CC,坡道平面,3000,27.35,地下二樓
RPVNMLLLKHKGFBH38CC,坡道平面,3000,,地下三樓
RPPNMLLLKHKGFBH77CC,坡道平面,2500,34.74,地下三樓
RPWNMLLLKHKGFBH48CC,坡道平面,0,30.70,地下二樓
RPUOMLLLKHKGFBH38CC,坡道平面,0,17.11,地下三樓
RPQPMLLLKHKGFBH08CC,坡道平面,2500,27.56,地下二樓
RPXPMLLLKHKGFBH78CC,坡道平面,1500,,地下一樓
RPTPMLLLKHKGFBH38CC,一樓平面,1700,,一樓
RPOQMLLLKHKGFBH97CC,坡道平面,3000,30.70,地下一樓
RPRQMLLLKHKGFBH28CC,一樓平面,2000,20.55,一樓
RPQQMLLLKHKGFBH18CC,坡道平面,0,,地下三樓
RPWQMLLLKHKGFBH78CC,坡道平面,3000,37.16,地下三樓
RPSQMLLLKHKGFBH38CC,坡道平面,3000,34.12,地下二樓
RPWNMLLLKHKGFCH58CC,坡道平面,1500,37.20,地下二樓
RPVNMLLLKHKGFDH58CC,坡道平面,2000,40.11,地下二樓
RPPOMLLLKHKGFDH08CC,坡道平面,2000,,地下一樓
RPUNMLLLKHKGFEH58CC,坡道平面,3000,23.26,地下一樓
RPXNMLLLKHKGFEH88CC,坡道平面,0,12.47,地下一樓
RPQOMLLLKHKGFEH28CC,坡道平面,1500,,地下一樓
RPXOMLLLKHKGFEH98CC,坡道平面,0,36.13,地下四樓
RPRNMLLLKHKGFFH38CC,坡道平面,3000,16.61,地下二樓
RPUNMLLLKHKGFFH68CC,坡道平面,2000,40.10,地下二樓
RPQNMLLLKHKGFFH28CC,坡道平面,3000,24.74,地下一樓
RPPPMLLLKHKGFEH28CC,坡道平面,2000,42.90,地下一樓
RPSNMLLLKHKGFFH48CC,坡道平面,3000,25.89,地下二樓
RPVNMLLLKHKGFFH78CC,坡道平面,500,29.19,地下三樓
RPQNMLLLKHKGFGH38CC,坡道平面,0,39.71,地下一樓
RPSNMLLLKHKGFGH58CC,坡道平面,2000,,地下一樓
RPTNMLLLKHKGFGH68CC,坡道平面,2500,26.62,地下一樓
RPQNMLLLKHKGFHH48CC,坡道平面,3000,23.76,地下三樓
RPSNMLLLKHKGFHH68CC,坡道平面,1500,25.69,地下五樓含以下
RPRNMLLLKHKGFHH58CC,坡道平面,2000,29.14,地下一樓
RPUNMLLLKHKGFHH88CC,坡道平面,3000,23.76,地下三樓
RPPNMLMLKHKGFAH77CC,坡道平面,2000,27.25,地下三樓
RPPNMLMLKHKGFHH48CC,坡道平面,0,29.14,地下三樓
RPPNMLMLKHKGFCH97CC,坡道平面,3000,,地下一樓
RPPNMLMLKHKGFFH28CC,坡道平面,2000,32.75,地下一樓
RPPNMLMLKHKGFFH28CC,坡道平面,2000,32.75,地下一樓
RPPNMLNLKHKGFBH97CC,坡道平面,2500,30.67,地下一樓
RPQPMLOLKHKGFAH28CC,坡道平面,0,,地下一樓
RPRPMLOLKHKGFAH38CC,坡道平面,2500,31.56,地下二樓
RPRQMLOLKHKGFAH48CC,坡道平面,2000,,地下一樓
RPPOMLOLKHKGFBH18CC,坡道平面,2500,,地下二樓
RPUOMLOLKHKGFBH68CC,坡道平面,3500,35.22,地下二樓
RPVOMLOLKHKGFBH78CC,一樓平面,0,,一樓
RPOPMLOLKHKGFBH18CC,一樓平面,0,,一樓
RPPQMLOLKHKGFBH38CC,坡道平面,2091,,地下二樓
RPUQMLOLKHKGFBH88CC,坡道平面,0,36.79,地下三樓
RPWNMLOLKHKGFDH98CC,坡道平面,600,36.39,地下三樓
RPUNMLOLKHKGFDH78CC,坡道平面,1500,39.81,地下三樓
RPPOMLOLKHKGFDH38CC,坡道平面,2000,39.81,地下一樓
RPQNMLOLKHKGFEH48CC,坡道平面,2500,23.50,地下二樓
RPPOMLOLKHKGFEH48CC,坡道平面,0,28.22,地下一樓
RPSNMLOLKHKGFFH78CC,坡道平面,0,23.50,地下一樓
RPXNMLOLKHKGFFH66CC,坡道平面,500,29.67,地下三樓
RPPOMLOLKHKGFFH58CC,坡道平面,0,24.51,地下二樓
RPROMLOLKHKGFGH88CC,坡道平面,1000,,地下一樓
RPOOMLOLKHKGFGH58CC,坡道平面,1500,,地下一樓
RPTNMLOLKHKGFHH09CC,坡道平面,0,25.69,地下四樓
RPVNMLOLKHKGFHH66CC,坡道平面,0,26.34,地下三樓
RPPNMLOLKHKGFBH18DC,坡道平面,0,29.34,地下二樓
RPUOMLOLKHKGFHH66CC,坡道平面,2500,28.83,地下四樓
RPSNMLOLKHKGFFH88DC,坡道平面,0,22.05,地下三樓
RPVOMLOLKHKGFHH76CC,坡道平面,3000,36.39,地下二樓
RPUOMLPLKHKGFAH68CC,坡道平面,3000,31.69,地下一樓
RPVPMLPLKHKGFAH88CC,坡道平面,1000,46.72,地下二樓
RPSOMLPLKHKGFBH58CC,坡道平面,1400,35.70,地下四樓
RPUOMLPLKHKGFBH78CC,坡道平面,0,31.73,地下二樓
RPVPMLPLKHKGFBH98CC,坡道平面,0,31.07,地下二樓
RPSQMLPLKHKGFBH78CC,坡道平面,3000,53.37,地下二樓
RPWQMLPLKHKGFBH56CC,坡道平面,2500,31.77,地下三樓
RPUNMLPLKHKGFCH78CC,坡道平面,2000,,地下二樓
RPRNMLPLKHKGFDH58CC,坡道平面,3000,31.01,地下二樓
RPUNMLPLKHKGFDH88CC,坡道平面,1500,30.98,地下二樓
RPQNMLPLKHKGFEH58CC,坡道平面,2000,30.24,地下一樓
RPTNMLPLKHKGFEH88CC,坡道平面,3000,,地下一樓
RPWNMLPLKHKGFEH56CC,坡道平面,0,29.18,地下一樓
RPUNMLPLKHKGFFH09CC,坡道平面,3000,21.37,地下三樓
RPXNMLPLKHKGFFH76CC,坡道平面,1800,33.06,地下三樓
RPROMLPLKHKGFFH88CC,坡道平面,0,,地下一樓
RPSOMLPLKHKGFFH98CC,一樓平面,1000,13.75,一樓
RPTOMLPLKHKGFFH09CC,坡道平面,1500,24.83,地下二樓
RPVNMLPLKHKGFGH66CC,坡道平面,3000,23.39,地下三樓
RPPNMLPLKHKGFHH78CC,坡道平面,2000,29.90,地下三樓
RPQNMLPLKHKGFHH88CC,坡道平面,2000,28.74,地下二樓
RPSNMLPLKHKGFHH09CC,坡道平面,3000,29.14,地下三樓
RPSOMLPLKHKGFHH56CC,坡道平面,3000,27.72,地下三樓
RPSNMLQLKHKGFAH48CC,坡道平面,1200,,地下三樓
RPPNMLPLKHKGFFH68DC,坡道平面,0,34.70,地下一樓
RPPNMLPLKHKGFAH18DC,坡道平面,0,36.89,地下一樓
RPTNMLQLKHKGFAH58CC,升降機械,2000,,地下二樓
RPXNMLQLKHKGFAH98CC,坡道平面,0,28.79,地下三樓
RPROMLQLKHKGFAH48CC,坡道機械,1500,11.02,地下三樓
RPOOMLQLKHKGFBH28CC,坡道平面,1000,22.41,地下二樓
RPWOMLQLKHKGFBH09CC,坡道平面,1950,,地下一樓
RPRQMLQLKHKGFBH78CC,坡道平面,2000,,地下一樓
RPSQMLQLKHKGFBH88CC,坡道平面,2000,,地下一樓
RPQOMLQLKHKGFCH58CC,坡道平面,1000,,地下二樓
RPPNMLQLKHKGFDH48CC,坡道平面,2500,36.87,地下三樓
RPUOMLQLKHKGFCH98CC,一樓平面,0,34.89,一樓
RPQNMLQLKHKGFDH58CC,坡道平面,2000,36.87,地下三樓
RPSNMLQLKHKGFDH78CC,坡道平面,1700,29.13,地下三樓
RPSOMLQLKHKGFDH88CC,坡道平面,1700,,地下一樓
RPWNMLQLKHKGFEH66CC,坡道平面,0,43.56,地下一樓
RPQPMLQLKHKGFEH88CC,坡道平面,2000,37.35,地下二樓
RPOQMLQLKHKGFEH78CC,坡道平面,2000,24.81,地下一樓
RPRNMLQLKHKGFFH88CC,坡道平面,3000,37.11,地下一樓
RPUNMLQLKHKGFFH56CC,坡道平面,500,,地下一樓
RPSNMLQLKHKGFFH98CC,坡道平面,3000,,地下三樓
RPXNMLQLKHKGFFH86CC,坡道平面,1000,23.50,地下二樓
RPOOMLQLKHKGFFH68CC,坡道平面,1000,,地下二樓
RPSNMLQLKHKGFHH56CC,坡道平面,0,,地下三樓
RPTNMLQLKHKGFHH66CC,坡道平面,1500,37.58,地下二樓
RPUNMLQLKHKGFHH76CC,坡道平面,3000,23.76,地下二樓
RPSOMLRLKHKGFAH68CC,坡道平面,1000,26.55,地下二樓
RPWOMLRLKHKGFAH09CC,坡道平面,3000,32.44,地下三樓
RPXOMLRLKHKGFAH56CC,坡道平面,2000,,地下一樓
RPRPMLRLKHKGFAH68CC,坡道平面,2500,33.87,地下三樓
RPWPMLRLKHKGFAH56CC,坡道平面,3000,39.72,地下三樓
RPRQMLRLKHKGFAH78CC,坡道平面,2000,28.28,地下二樓
RPWQMLRLKHKGFAH66CC,坡道平面,3000,28.41,地下三樓
RPRRMLRLKHKGFAH88CC,坡道平面,2500,,地下三樓
RPSRMLRLKHKGFAH98CC,坡道平面,3000,34.12,地下一樓
RPURMLRLKHKGFAH56CC,坡道平面,2000,,地下二樓
RPWRMLRLKHKGFAH76CC,坡道平面,2500,,地下四樓
RPXRMLRLKHKGFAH86CC,坡道平面,2000,,地下一樓
RPWNMLRLKHKGFBH09CC,坡道平面,3000,35.71,地下三樓
RPXNMLRLKHKGFBH56CC,坡道平面,1000,37.70,地下二樓
RPROMLRLKHKGFBH68CC,坡道平面,3000,15.52,地下二樓
RPQPMLRLKHKGFBH68CC,坡道平面,1500,24.12,地下二樓
RPVPMLRLKHKGFBH56CC,坡道平面,3000,23.41,地下四樓
RPTQMLRLKHKGFBH09CC,一樓平面,2000,16.49,一樓
RPVQMLRLKHKGFBH66CC,坡道平面,2200,,地下一樓
RPXRMLRLKHKGFBH96CC,坡道平面,0,31.38,地下二樓
RPVRMLRLKHKGFBH76CC,坡道平面,2000,,地下一樓
RPURMLRLKHKGFBH66CC,坡道平面,0,26.20,地下二樓
RPQNMLRLKHKGFCH58CC,坡道平面,500,,地下一樓
RPOSMLRLKHKGFBH78CC,升降機械,0,17.11,地下三樓
RPPSMLRLKHKGFBH88CC,升降機械,0,17.11,地下三樓
RPRNMLRLKHKGFCH68CC,坡道平面,2000,50.99,地下二樓
RPUNMLRLKHKGFDH09CC,坡道平面,2000,31.74,地下三樓
RPXNMLRLKHKGFDH76CC,坡道平面,2000,,地下三樓
RPOOMLRLKHKGFEH68CC,坡道平面,1000,44.09,地下一樓
RPXNMLRLKHKGFEH86CC,坡道平面,3000,,地下三樓
RPQNMLRLKHKGFFH88CC,坡道平面,2500,40.56,地下二樓
RPTNMLRLKHKGFFH56CC,坡道平面,2300,37.11,地下二樓
RPQOMLRLKHKGFEH88CC,坡道平面,0,22.11,地下一樓
RPSNMLRLKHKGFFH09CC,坡道平面,2269,,地下二樓
RPPNMLRLKHKGFFH78CC,坡道平面,1000,22.51,地下二樓
RPWNMLRLKHKGFFH86CC,坡道平面,1500,,地下一樓
RPVNMLRLKHKGFFH76CC,坡道平面,2000,35.49,地下三樓
RPROMLRLKHKGFFH09CC,坡道平面,0,27.03,地下三樓
RPPNMLRLKHKGFGH88CC,坡道平面,1000,27.34,地下二樓
RPSNMLRLKHKGFGH56CC,坡道平面,0,,地下一樓
RPRNMLRLKHKGFGH09CC,坡道平面,2000,31.43,地下三樓
RPTNMLRLKHKGFGH66CC,坡道平面,0,33.55,地下二樓
RPSNMLRLKHKGFHH66CC,坡道平面,2250,25.40,地下二樓
RPPNMLRLKHKGFFH88DC,坡道平面,0,32.21,地下三樓
RPPNMLRLKHKGFHH98CC,坡道機械,2200,21.29,地下四樓
RPRNMLSLKHKGFDH88CC,坡道平面,2500,30.98,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,32.48,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,25.69,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,25.69,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,25.69,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,24.24,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,25.69,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,24.24,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,25.69,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,24.24,地下一樓
RPPNMLRLKHKGFHH09DC,坡道平面,0,25.69,地下一樓
RPPNMLSLKHKGFHH09CC,坡道平面,1500,26.37,地下二樓
RPRNMLLJLHKGFHH48CC,坡道平面,0,24.24,地下五樓含以下
RPSNMLMJLHKGFCH18CC,坡道平面,0,,地下三樓
RPPNMLNJLHKGFAH77CC,坡道平面,1000,28.19,地下一樓
RPQNMLNJLHKGFAH87CC,坡道平面,2000,32.44,地下一樓
RPRNMLNJLHKGFAH97CC,坡道平面,2500,16.08,地下一樓
RPTNMLNJLHKGFAH18CC,坡道平面,3000,,地下一樓
RPXNMLNJLHKGFAH58CC,坡道平面,2000,,地下一樓
RPROMLNJLHKGFAH08CC,坡道平面,2000,27.63,地下四樓
RPUOMLNJLHKGFAH38CC,坡道平面,2500,,地下二樓
RPVOMLNJLHKGFAH48CC,坡道平面,0,37.69,地下二樓
RPXOMLNJLHKGFAH68CC,坡道平面,3500,38.80,地下二樓
RPUPMLNJLHKGFAH48CC,坡道平面,0,44.92,地下五樓含以下
RPWPMLNJLHKGFAH68CC,升降機械,1000,,地下二樓
RPOQMLNJLHKGFAH97CC,坡道平面,3000,27.14,地下二樓
RPQNMLNJLHKGFBH97CC,坡道平面,2000,,地下一樓
RPQOMLNJLHKGFBH08CC,坡道平面,0,,地下二樓
RPPOMLNJLHKGFBH97CC,坡道平面,0,19.25,地下一樓
RPSOMLNJLHKGFBH28CC,坡道平面,0,,地下一樓
RPWOMLNJLHKGFBH68CC,坡道平面,3000,42.96,地下一樓
RPXPMLNJLHKGFBH88CC,坡道平面,0,23.41,地下四樓
RPSNMLNJLHKGFDH38CC,坡道平面,3000,30.98,地下一樓
RPSNMLNJLHKGFEH48CC,坡道平面,0,31.66,地下一樓
RPTNMLNJLHKGFFH68CC,坡道平面,2000,33.16,地下一樓
RPVNMLNJLHKGFFH88CC,坡道平面,0,25.78,地下三樓
RPUNMLNJLHKGFFH78CC,坡道平面,2000,31.43,地下二樓
RPWNMLNJLHKGFFH98CC,坡道平面,0,36.82,地下三樓
RPQOMLNJLHKGFFH48CC,坡道平面,3000,31.39,地下二樓
RPROMLNJLHKGFFH58CC,坡道平面,2000,38.47,地下三樓
RPTOMLNJLHKGFFH78CC,坡道平面,2000,21.50,地下三樓
RPQNMLNJLHKGFHH58CC,坡道平面,3000,25.85,地下二樓
RPSNMLNJLHKGFHH78CC,坡道平面,1700,33.12,地下二樓
RPUNMLNJLHKGFHH98CC,坡道平面,2800,28.70,地下二樓
RPRNMLNJLHKGFEH48DC,坡道平面,0,24.73,地下三樓
RPPNMLOJLHKGFAH87CC,坡道平面,2000,34.09,地下二樓
RPUNMLOJLHKGFAH38CC,坡道平面,3000,,地下二樓
RPOOMLOJLHKGFAH87CC,坡道平面,3000,35.23,地下三樓
RPXNMLOJLHKGFAH68CC,坡道平面,3000,13.15,地下一樓
RPSPMLOJLHKGFAH38CC,坡道平面,1500,,地下二樓
RPPNMLOJLHKGFBH97CC,坡道平面,2000,22.56,地下二樓
RPPOMLOJLHKGFBH08CC,坡道平面,2700,14.76,地下三樓
RPVOMLOJLHKGFBH68CC,坡道平面,2000,30.49,地下四樓
RPWOMLOJLHKGFBH78CC,坡道平面,3000,31.65,地下二樓
RPXPMLOJLHKGFBH98CC,坡道平面,0,,地下一樓
RPRNMLOJLHKGFCH28CC,坡道平面,2000,25.05,地下二樓
RPRQMLOJLHKGFBH48CC,坡道平面,3000,24.93,地下二樓
RPQNMLOJLHKGFCH18CC,坡道平面,0,,地下二樓
RPPNMLOJLHKGFDH18CC,坡道平面,2500,27.10,地下二樓
RPTNMLOJLHKGFDH58CC,坡道平面,0,,地下一樓
RPPNMLOJLHKGFFH38CC,坡道平面,1000,23.77,地下三樓
RPRNMLOJLHKGFHH78CC,坡道平面,2000,27.45,地下四樓
RPQNMLPJLHKGFAH08CC,坡道平面,3000,34.51,地下三樓
RPPNMLPJLHKGFAH97CC,坡道平面,3000,32.44,地下二樓
RPPNMLOJLHKGFFH48DC,坡道平面,0,39.80,地下二樓
RPOOMLPJLHKGFAH97CC,坡道平面,3000,,地下一樓
RPSOMLPJLHKGFAH38CC,坡道平面,500,33.97,地下一樓
RPOQMLPJLHKGFAH18CC,坡道平面,2500,35.12,地下三樓
RPPQMLPJLHKGFAH28CC,坡道平面,3000,32.55,地下三樓
RPTQMLPJLHKGFAH68CC,坡道平面,700,,地下二樓
RPQNMLPJLHKGFBH18CC,坡道平面,3500,35.22,地下二樓
RPPNMLPJLHKGFBH08CC,坡道平面,3000,33.35,地下一樓
RPRNMLPJLHKGFBH28CC,坡道平面,3500,35.22,地下三樓
RPTNMLPJLHKGFBH48CC,坡道平面,2000,,地下二樓
RPPOMLPJLHKGFBH18CC,坡道平面,1500,18.69,地下一樓
RPQRMLPJLHKGFBH58CC,坡道平面,2000,30.80,地下二樓
RPSNMLPJLHKGFCH48CC,坡道平面,0,,地下一樓
RPVNMLPJLHKGFCH78CC,坡道平面,2000,24.58,地下二樓
RPRNMLPJLHKGFCH38CC,坡道平面,2500,32.11,地下二樓
RPQNMLPJLHKGFDH38CC,其他,0,,地下一樓
RPXNMLPJLHKGFDH09CC,坡道平面,2700,46.01,地下三樓
RPWNMLPJLHKGFDH98CC,坡道平面,3000,40.11,地下一樓
RPSNMLPJLHKGFEH68CC,坡道平面,3000,,地下二樓
RPVOMLPJLHKGFEH09CC,坡道平面,3000,,地下一樓
RPPNMLPJLHKGFFH48CC,坡道平面,3000,34.70,地下一樓
RPUNMLPJLHKGFFH98CC,坡道平面,2000,38.46,地下三樓
RPXNMLPJLHKGFFH66CC,坡道平面,0,,地下一樓
RPWNMLPJLHKGFFH56CC,坡道平面,2000,,地下一樓
RPQOMLPJLHKGFFH68CC,坡道平面,0,33.85,地下一樓
RPUOMLPJLHKGFFH09CC,坡道平面,3000,34.81,地下二樓
RPVOMLPJLHKGFFH56CC,坡道平面,2000,27.41,地下二樓
RPPPMLPJLHKGFFH68CC,坡道平面,2500,25.89,地下二樓
