編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPQOMLRJNHKGFDF58DA,坡道平面,1800000,14.99,地下二樓
RPTNMLKMMHKGFEF38DA,坡道平面,1680000,,地下三樓
RPUNMLNKNHKGFDF58DA,坡道平面,2000000,,地下四樓
RPTOMLNKNHKGFEF68DA,坡道平面,0,30.46,地下五樓含以下
RPXNMLNKNHKGFGF56DA,坡道平面,2000000,20.57,地下二樓
RPOOMLNLMHKGFIF58DA,坡道平面,2000000,34.25,地下二樓
RPPNMLMKNHKGFIF48DA,坡道平面,0,33.97,地下二樓
RPPNMLKMMHKGFGF28EA,坡道平面,950000,20.68,地下二樓
RPPNMLNKNHKGFIF68EA,坡道平面,1600000,33.89,地下四樓
RPPNMLNKNHKGFIF68EA,坡道平面,1600000,33.89,地下四樓
RPRNMLNKNHKGFIF88EA,坡道平面,0,,地下一樓
RPVNMLKMMHKGFCF38DA,坡道平面,1250000,36.50,地下二樓
RPVNMLKMMHKGFCF38DA,坡道平面,1250000,39.67,地下二樓
RPXSMLMKNHKGFBF09DA,坡道平面,0,33.76,地下三樓
RPSPMLKMMHKGFBF18DA,坡道平面,2150000,34.88,地下一樓
RPRNMLPLMHKGFBF28DA,坡道平面,0,23.24,地下三樓
RPRNMLPLMHKGFBF28DA,坡道平面,0,23.24,地下三樓
RPPNMLOKMHKGFDF08DA,坡道平面,0,12.93,地下二樓
RPPNMLOKMHKGFDF08DA,坡道平面,0,12.93,地下三樓
RPXOMLSJNHKGFEF86DA,坡道平面,0,34.09,地下三樓
RPXOMLMKNHKGFEF98DA,坡道平面,1000000,27.20,地下一樓
RPSNMLNKNHKGFEF48DA,坡道平面,2100000,21.77,地下三樓
RPSNMLNKNHKGFEF48DA,坡道平面,2100000,21.77,地下三樓
RPOTMLTJMHKGFHF76DA,坡道平面,2200000,32.29,地下五樓含以下
RPRNMLOKNHKGFEF48DA,坡道平面,1400000,29.84,地下一樓
RPRNMLOKNHKGFEF48DA,坡道平面,1400000,29.84,地下一樓
RPPNMLMJNHKGFHF28DA,坡道平面,2500000,27.16,地下二樓
RPQNMLLJNHKGFIF38DA,坡道平面,0,24.46,地下二樓
RPWPMLRKMHKGFAF09EA,坡道機械,1800000,18.41,地下三樓
RPVNMLNLMHKGFAF48EA,升降平面,1380000,19.01,地下二樓
RPUNMLMKNHKGFIF98DA,坡道機械,850000,25.23,地下三樓
RPRNMLOKNHKGFBF28EA,坡道平面,0,5.89,地下三樓
RPPNMLNKNHKGFEF28EA,坡道平面,940000,40.54,地下二樓
RPUNMLNKNHKGFAF28DA,坡道機械,0,,地下一樓
RPUPMLMKNHKGFAF38DA,坡道平面,0,31.96,地下二樓
RPORMLSLMHKGFAF58DA,坡道平面,2500000,38.79,地下三樓
RPWNMLPKNHKGFEF09DA,坡道機械,0,17.04,地下四樓
RPXQMLPKNHKGFEF86DA,坡道平面,0,30.46,地下三樓
RPUNMLPKNHKGFEF88DA,坡道平面,0,25.02,地下二樓
RPQOMLOKNHKGFGF68DA,坡道平面,2000000,41.33,地下二樓
RPSOMLPKNHKGFHF09DA,升降機械,1300000,,地下二樓
RPSOMLQKMHKGFHF09DA,塔式車位,0,9.73,
RPQNMLQKNHKGFCF48EA,坡道平面,0,41.18,地下一樓
RPPUMLRJNHKGFBF88DA,坡道平面,2600000,35.07,地下五樓含以下
RPVNMLPKNHKGFBF68DA,坡道平面,1000000,20.38,地下一樓
RPQOMLPKNHKGFBF28DA,坡道平面,0,27.50,地下一樓
RPRNMLPKNHKGFBF28DA,坡道平面,0,25.08,地下二樓
RPPOMLRJNHKGFDF48DA,坡道平面,0,48.40,地下三樓
RPUNMLPKNHKGFDF78DA,坡道平面,0,36.68,地下一樓
RPUPMLMKNHKGFEF78DA,坡道平面,0,,地下一樓
RPWNMLPKNHKGFGF66DA,坡道平面,2500000,28.97,地下三樓
RPXNMLPKNHKGFHF86DA,升降機械,0,18.29,地下二樓
